holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,month
None,269.15,0.0,0.0,90,Clouds,overcast clouds,2017-12-13 14:00:00,5049,12
None,269.08,0.0,0.0,90,Snow,light snow,2017-12-13 15:00:00,5642,12
None,269.08,0.0,0.0,90,Snow,light snow,2017-12-13 16:00:00,6621,12
None,269.08,0.0,0.0,90,Snow,light snow,2017-12-13 17:00:00,6000,12
None,268.48,0.0,0.0,90,Snow,light snow,2017-12-13 18:00:00,4370,12
None,268.22,0.0,0.0,90,Snow,light snow,2017-12-13 19:00:00,3139,12
None,267.38,0.0,0.0,40,Clouds,scattered clouds,2017-12-13 20:00:00,2777,12
None,266.72,0.0,0.0,5,Snow,light snow,2017-12-13 21:00:00,2369,12
None,265.86,0.0,0.0,90,Snow,light snow,2017-12-13 22:00:00,1889,12
None,265.29,0.0,0.0,90,Snow,light snow,2017-12-13 23:00:00,1168,12
None,264.73,0.0,0.0,90,Clouds,overcast clouds,2017-12-14 00:00:00,571,12
None,264.08,0.0,0.0,90,Clouds,overcast clouds,2017-12-14 01:00:00,392,12
None,264.86,0.0,0.0,90,Clouds,overcast clouds,2017-12-14 02:00:00,298,12
None,265.3,0.0,0.0,90,Mist,mist,2017-12-14 03:00:00,372,12
None,265.3,0.0,0.0,90,Snow,light snow,2017-12-14 03:00:00,372,12
None,264.93,0.0,0.0,90,Snow,light snow,2017-12-14 04:00:00,908,12
None,264.79,0.0,0.0,90,Snow,light snow,2017-12-14 05:00:00,2930,12
None,264.15,0.0,0.0,40,Snow,light snow,2017-12-14 06:00:00,5808,12
None,264.45,0.0,0.0,1,Snow,light snow,2017-12-14 07:00:00,6252,12
None,264.31,0.0,0.0,75,Snow,light snow,2017-12-14 08:00:00,5573,12
None,264.01,0.0,0.0,75,Snow,light snow,2017-12-14 09:00:00,5360,12
None,265.36,0.0,0.0,90,Snow,light snow,2017-12-14 10:00:00,4607,12
None,266.15,0.0,0.0,90,Snow,light snow,2017-12-14 11:00:00,4881,12
None,266.74,0.0,0.0,90,Snow,light snow,2017-12-14 12:00:00,5058,12
None,267.28,0.0,0.0,90,Snow,light snow,2017-12-14 13:00:00,5019,12
None,267.58,0.0,0.0,90,Snow,light snow,2017-12-14 14:00:00,5430,12
None,267.57,0.0,0.0,90,Snow,light snow,2017-12-14 15:00:00,5897,12
None,267.57,0.0,0.0,90,Haze,haze,2017-12-14 15:00:00,5897,12
None,267.81,0.0,0.0,90,Snow,light snow,2017-12-14 16:00:00,6757,12
None,267.68,0.0,0.0,90,Snow,light snow,2017-12-14 17:00:00,6042,12
None,267.68,0.0,0.0,90,Snow,light snow,2017-12-14 18:00:00,4672,12
None,267.65,0.0,0.0,90,Snow,light snow,2017-12-14 19:00:00,3397,12
None,268.22,0.0,0.0,90,Snow,light snow,2017-12-14 20:00:00,3055,12
None,268.41,0.0,0.0,90,Snow,light snow,2017-12-14 21:00:00,3558,12
None,268.21,0.0,0.0,90,Clouds,overcast clouds,2017-12-14 22:00:00,3433,12
None,268.08,0.0,0.0,90,Snow,light snow,2017-12-14 23:00:00,1680,12
None,267.95,0.0,0.0,90,Snow,light snow,2017-12-15 00:00:00,803,12
None,267.88,0.0,0.0,75,Snow,light snow,2017-12-15 01:00:00,490,12
None,268.02,0.0,0.0,90,Snow,light snow,2017-12-15 02:00:00,358,12
None,268.15,0.0,0.0,90,Snow,light snow,2017-12-15 03:00:00,387,12
None,268.22,0.0,0.0,90,Snow,light snow,2017-12-15 04:00:00,836,12
None,268.43,0.0,0.0,90,Snow,light snow,2017-12-15 05:00:00,2773,12
None,268.15,0.0,0.0,90,Clouds,overcast clouds,2017-12-15 06:00:00,5506,12
None,267.88,0.0,0.0,90,Clouds,overcast clouds,2017-12-15 07:00:00,6307,12
None,267.41,0.0,0.0,90,Clouds,overcast clouds,2017-12-15 08:00:00,5600,12
None,267.28,0.0,0.0,90,Clouds,overcast clouds,2017-12-15 09:00:00,5222,12
None,267.68,0.0,0.0,75,Snow,light snow,2017-12-15 10:00:00,4949,12
None,268.01,0.0,0.0,75,Clouds,broken clouds,2017-12-15 11:00:00,5342,12
None,268.35,0.0,0.0,90,Mist,mist,2017-12-15 12:00:00,5368,12
None,268.81,0.0,0.0,90,Snow,light snow,2017-12-15 13:00:00,5386,12
None,269.35,0.0,0.0,90,Mist,mist,2017-12-15 14:00:00,5672,12
None,270.0,0.0,0.0,90,Clouds,overcast clouds,2017-12-15 15:00:00,6048,12
None,270.15,0.0,0.0,90,Clouds,overcast clouds,2017-12-15 16:00:00,6669,12
None,270.08,0.0,0.0,90,Clouds,overcast clouds,2017-12-15 17:00:00,5666,12
None,270.22,0.0,0.0,90,Snow,light snow,2017-12-15 18:00:00,4776,12
None,270.22,0.0,0.0,90,Snow,light snow,2017-12-15 19:00:00,3550,12
None,270.22,0.0,0.0,90,Mist,mist,2017-12-15 19:00:00,3550,12
None,269.64,0.0,0.0,90,Snow,light snow,2017-12-15 20:00:00,2849,12
None,269.64,0.0,0.0,90,Mist,mist,2017-12-15 20:00:00,2849,12
None,269.93,0.0,0.0,90,Snow,light snow,2017-12-15 21:00:00,2866,12
None,269.93,0.0,0.0,90,Mist,mist,2017-12-15 21:00:00,2866,12
None,270.0,0.0,0.0,90,Snow,light snow,2017-12-15 22:00:00,2554,12
None,270.0,0.0,0.0,90,Mist,mist,2017-12-15 22:00:00,2554,12
None,270.68,0.0,0.0,90,Snow,light snow,2017-12-15 23:00:00,1814,12
None,270.68,0.0,0.0,90,Mist,mist,2017-12-15 23:00:00,1814,12
None,271.01,0.0,0.0,40,Mist,mist,2017-12-16 00:00:00,1275,12
None,271.01,0.0,0.0,40,Snow,light snow,2017-12-16 00:00:00,1275,12
None,271.08,0.0,0.0,40,Snow,light snow,2017-12-16 01:00:00,817,12
None,271.08,0.0,0.0,40,Mist,mist,2017-12-16 01:00:00,817,12
None,271.37,0.0,0.0,90,Mist,mist,2017-12-16 02:00:00,646,12
None,271.37,0.0,0.0,90,Snow,light snow,2017-12-16 02:00:00,646,12
None,271.15,0.0,0.0,40,Snow,light snow,2017-12-16 03:00:00,413,12
None,271.15,0.0,0.0,40,Mist,mist,2017-12-16 03:00:00,413,12
None,270.48,0.0,0.0,40,Clouds,scattered clouds,2017-12-16 04:00:00,441,12
None,270.15,0.0,0.0,1,Mist,mist,2017-12-16 05:00:00,798,12
None,269.42,0.0,0.0,1,Mist,mist,2017-12-16 06:00:00,1294,12
None,269.01,0.0,0.0,90,Clouds,overcast clouds,2017-12-16 07:00:00,1812,12
None,269.35,0.0,0.0,90,Mist,mist,2017-12-16 08:00:00,2603,12
None,269.29,0.0,0.0,90,Mist,mist,2017-12-16 09:00:00,3440,12
None,269.61,0.0,0.0,90,Mist,mist,2017-12-16 10:00:00,3960,12
None,270.41,0.0,0.0,75,Mist,mist,2017-12-16 11:00:00,4303,12
None,270.41,0.0,0.0,75,Haze,haze,2017-12-16 11:00:00,4303,12
None,270.58,0.0,0.0,90,Haze,haze,2017-12-16 12:00:00,4806,12
None,270.58,0.0,0.0,90,Mist,mist,2017-12-16 12:00:00,4806,12
None,270.84,0.0,0.0,75,Haze,haze,2017-12-16 13:00:00,4743,12
None,270.84,0.0,0.0,75,Mist,mist,2017-12-16 13:00:00,4743,12
None,271.15,0.0,0.0,90,Haze,haze,2017-12-16 14:00:00,4893,12
None,270.93,0.0,0.0,90,Haze,haze,2017-12-16 15:00:00,5448,12
None,271.01,0.0,0.0,90,Haze,haze,2017-12-16 16:00:00,6122,12
None,271.01,0.0,0.0,90,Mist,mist,2017-12-16 16:00:00,6122,12
None,270.95,0.0,0.0,90,Haze,haze,2017-12-16 17:00:00,5088,12
None,270.42,0.0,0.0,90,Clouds,overcast clouds,2017-12-16 18:00:00,4600,12
None,269.82,0.0,0.0,40,Clouds,scattered clouds,2017-12-16 19:00:00,3512,12
None,269.65,0.0,0.0,90,Clouds,overcast clouds,2017-12-16 20:00:00,3143,12
None,269.37,0.0,0.0,1,Clear,sky is clear,2017-12-16 21:00:00,3003,12
None,268.79,0.0,0.0,40,Clouds,scattered clouds,2017-12-16 22:00:00,3020,12
None,268.22,0.0,0.0,1,Clear,sky is clear,2017-12-16 23:00:00,2166,12
None,267.58,0.0,0.0,40,Clouds,scattered clouds,2017-12-17 00:00:00,1230,12
None,267.51,0.0,0.0,40,Clouds,scattered clouds,2017-12-17 01:00:00,759,12
None,266.58,0.0,0.0,1,Clear,sky is clear,2017-12-17 02:00:00,557,12
None,266.51,0.0,0.0,90,Mist,mist,2017-12-17 03:00:00,391,12
None,266.68,0.0,0.0,75,Mist,mist,2017-12-17 04:00:00,320,12
None,267.02,0.0,0.0,90,Mist,mist,2017-12-17 05:00:00,501,12
None,267.37,0.0,0.0,1,Mist,mist,2017-12-17 06:00:00,931,12
None,267.69,0.0,0.0,90,Mist,mist,2017-12-17 07:00:00,1283,12
None,267.68,0.0,0.0,90,Mist,mist,2017-12-17 08:00:00,1994,12
None,267.68,0.0,0.0,90,Fog,fog,2017-12-17 08:00:00,1994,12
None,268.22,0.0,0.0,90,Mist,mist,2017-12-17 09:00:00,3246,12
None,268.22,0.0,0.0,90,Haze,haze,2017-12-17 09:00:00,3246,12
None,268.22,0.0,0.0,90,Fog,fog,2017-12-17 09:00:00,3246,12
None,268.68,0.0,0.0,90,Mist,mist,2017-12-17 10:00:00,4399,12
None,268.68,0.0,0.0,90,Haze,haze,2017-12-17 10:00:00,4399,12
None,268.68,0.0,0.0,90,Fog,fog,2017-12-17 10:00:00,4399,12
None,269.29,0.0,0.0,90,Mist,mist,2017-12-17 11:00:00,3996,12
None,269.29,0.0,0.0,90,Haze,haze,2017-12-17 11:00:00,3996,12
None,269.92,0.0,0.0,90,Mist,mist,2017-12-17 12:00:00,4084,12
None,270.15,0.0,0.0,40,Mist,mist,2017-12-17 13:00:00,3977,12
None,270.15,0.0,0.0,40,Haze,haze,2017-12-17 13:00:00,3977,12
None,270.42,0.0,0.0,90,Mist,mist,2017-12-17 14:00:00,4015,12
None,270.42,0.0,0.0,90,Snow,light snow,2017-12-17 14:00:00,4015,12
None,270.94,0.0,0.0,90,Mist,mist,2017-12-17 15:00:00,4255,12
None,270.94,0.0,0.0,90,Haze,haze,2017-12-17 15:00:00,4255,12
None,270.94,0.0,0.0,90,Snow,light snow,2017-12-17 15:00:00,4255,12
None,270.79,0.0,0.0,90,Mist,mist,2017-12-17 16:00:00,4493,12
None,270.79,0.0,0.0,90,Haze,haze,2017-12-17 16:00:00,4493,12
None,270.79,0.0,0.0,90,Mist,mist,2017-12-17 17:00:00,4183,12
None,270.79,0.0,0.0,90,Haze,haze,2017-12-17 17:00:00,4183,12
None,270.65,0.0,0.0,90,Mist,mist,2017-12-17 18:00:00,3558,12
None,270.65,0.0,0.0,90,Haze,haze,2017-12-17 18:00:00,3558,12
None,270.22,0.0,0.0,90,Mist,mist,2017-12-17 19:00:00,2892,12
None,270.22,0.0,0.0,90,Haze,haze,2017-12-17 19:00:00,2892,12
None,270.15,0.0,0.0,90,Mist,mist,2017-12-17 20:00:00,2486,12
None,270.15,0.0,0.0,90,Haze,haze,2017-12-17 20:00:00,2486,12
None,270.08,0.0,0.0,90,Mist,mist,2017-12-17 21:00:00,2061,12
None,270.08,0.0,0.0,90,Haze,haze,2017-12-17 21:00:00,2061,12
None,269.94,0.0,0.0,90,Mist,mist,2017-12-17 22:00:00,1692,12
None,269.94,0.0,0.0,90,Haze,haze,2017-12-17 22:00:00,1692,12
None,270.15,0.0,0.0,90,Mist,mist,2017-12-17 23:00:00,979,12
None,270.15,0.0,0.0,90,Haze,haze,2017-12-17 23:00:00,979,12
None,270.08,0.0,0.0,40,Mist,mist,2017-12-18 00:00:00,530,12
None,270.08,0.0,0.0,40,Haze,haze,2017-12-18 00:00:00,530,12
None,270.08,0.0,0.0,1,Mist,mist,2017-12-18 01:00:00,310,12
None,270.08,0.0,0.0,1,Haze,haze,2017-12-18 01:00:00,310,12
None,270.22,0.0,0.0,90,Mist,mist,2017-12-18 02:00:00,260,12
None,270.22,0.0,0.0,90,Haze,haze,2017-12-18 02:00:00,260,12
None,270.22,0.0,0.0,75,Mist,mist,2017-12-18 03:00:00,332,12
None,270.22,0.0,0.0,75,Haze,haze,2017-12-18 03:00:00,332,12
None,270.22,0.0,0.0,40,Mist,mist,2017-12-18 04:00:00,905,12
None,270.15,0.0,0.0,75,Mist,mist,2017-12-18 05:00:00,2852,12
None,270.15,0.0,0.0,40,Mist,mist,2017-12-18 06:00:00,5448,12
None,270.15,0.0,0.0,1,Mist,mist,2017-12-18 07:00:00,6198,12
None,270.01,0.0,0.0,75,Mist,mist,2017-12-18 08:00:00,5039,12
None,270.35,0.0,0.0,75,Mist,mist,2017-12-18 09:00:00,4901,12
None,271.72,0.0,0.0,90,Haze,haze,2017-12-18 10:00:00,4496,12
None,271.72,0.0,0.0,90,Mist,mist,2017-12-18 10:00:00,4496,12
None,273.15,0.0,0.0,1,Mist,mist,2017-12-18 11:00:00,4542,12
None,274.21,0.0,0.0,75,Clouds,broken clouds,2017-12-18 12:00:00,4860,12
None,274.75,0.0,0.0,90,Clouds,overcast clouds,2017-12-18 13:00:00,4802,12
None,275.15,0.0,0.0,90,Clouds,overcast clouds,2017-12-18 14:00:00,5185,12
None,275.43,0.0,0.0,1,Clear,sky is clear,2017-12-18 15:00:00,5859,12
None,275.93,0.0,0.0,90,Clouds,overcast clouds,2017-12-18 16:00:00,6502,12
None,276.08,0.0,0.0,90,Clouds,overcast clouds,2017-12-18 17:00:00,6009,12
None,276.36,0.0,0.0,90,Clouds,overcast clouds,2017-12-18 18:00:00,4434,12
None,276.88,0.0,0.0,75,Clouds,broken clouds,2017-12-18 19:00:00,3065,12
None,277.81,0.0,0.0,90,Clouds,overcast clouds,2017-12-18 20:00:00,2397,12
None,277.81,0.0,0.0,75,Clouds,broken clouds,2017-12-18 21:00:00,2125,12
None,276.72,0.0,0.0,1,Clear,sky is clear,2017-12-18 22:00:00,1560,12
None,276.61,0.0,0.0,1,Clear,sky is clear,2017-12-18 23:00:00,1062,12
None,275.45,0.0,0.0,1,Clear,sky is clear,2017-12-19 00:00:00,591,12
None,275.36,0.0,0.0,1,Clear,sky is clear,2017-12-19 01:00:00,371,12
None,275.29,0.0,0.0,40,Clouds,scattered clouds,2017-12-19 02:00:00,278,12
None,276.0,0.0,0.0,40,Clouds,scattered clouds,2017-12-19 03:00:00,359,12
None,275.62,0.0,0.0,1,Rain,light rain,2017-12-19 04:00:00,869,12
None,275.15,0.0,0.0,1,Clear,sky is clear,2017-12-19 05:00:00,2977,12
None,274.42,0.0,0.0,1,Clear,sky is clear,2017-12-19 06:00:00,5784,12
None,273.58,0.0,0.0,20,Clouds,few clouds,2017-12-19 07:00:00,6291,12
None,273.22,0.0,0.0,40,Clouds,scattered clouds,2017-12-19 08:00:00,5791,12
None,273.15,0.0,0.0,75,Clouds,broken clouds,2017-12-19 09:00:00,5121,12
None,273.95,0.0,0.0,40,Clouds,scattered clouds,2017-12-19 10:00:00,4727,12
None,274.21,0.0,0.0,75,Clouds,broken clouds,2017-12-19 11:00:00,4976,12
None,274.62,0.0,0.0,75,Clouds,broken clouds,2017-12-19 12:00:00,5123,12
None,274.43,0.0,0.0,75,Clouds,broken clouds,2017-12-19 13:00:00,4997,12
None,274.61,0.0,0.0,75,Clouds,broken clouds,2017-12-19 14:00:00,5385,12
None,273.93,0.0,0.0,75,Clouds,broken clouds,2017-12-19 15:00:00,5847,12
None,273.82,0.0,0.0,75,Clouds,broken clouds,2017-12-19 16:00:00,6677,12
None,272.89,0.0,0.0,75,Clouds,broken clouds,2017-12-19 17:00:00,5962,12
None,271.75,0.0,0.0,40,Clouds,scattered clouds,2017-12-19 18:00:00,4381,12
None,271.09,0.0,0.0,5,Clear,sky is clear,2017-12-19 19:00:00,3323,12
None,270.22,0.0,0.0,75,Clouds,broken clouds,2017-12-19 20:00:00,2794,12
None,270.01,0.0,0.0,75,Clouds,broken clouds,2017-12-19 21:00:00,2461,12
None,269.28,0.0,0.0,1,Clear,sky is clear,2017-12-19 22:00:00,1911,12
None,268.48,0.0,0.0,1,Clear,sky is clear,2017-12-19 23:00:00,1146,12
None,268.37,0.0,0.0,1,Clear,sky is clear,2017-12-20 00:00:00,635,12
None,267.95,0.0,0.0,1,Clear,sky is clear,2017-12-20 01:00:00,418,12
None,267.72,0.0,0.0,1,Clear,sky is clear,2017-12-20 02:00:00,306,12
None,267.15,0.0,0.0,1,Clear,sky is clear,2017-12-20 03:00:00,379,12
None,266.53,0.0,0.0,75,Clouds,broken clouds,2017-12-20 04:00:00,905,12
None,265.93,0.0,0.0,75,Clouds,broken clouds,2017-12-20 05:00:00,2952,12
None,265.65,0.0,0.0,75,Clouds,broken clouds,2017-12-20 06:00:00,5834,12
None,265.48,0.0,0.0,75,Clouds,broken clouds,2017-12-20 07:00:00,6546,12
None,265.36,0.0,0.0,90,Clouds,overcast clouds,2017-12-20 08:00:00,5694,12
None,265.21,0.0,0.0,90,Clouds,overcast clouds,2017-12-20 09:00:00,5372,12
None,265.55,0.0,0.0,90,Clouds,overcast clouds,2017-12-20 10:00:00,4902,12
None,265.68,0.0,0.0,90,Clouds,overcast clouds,2017-12-20 11:00:00,5092,12
None,265.81,0.0,0.0,90,Clouds,overcast clouds,2017-12-20 12:00:00,5090,12
None,265.82,0.0,0.0,90,Snow,light snow,2017-12-20 13:00:00,4769,12
None,265.3,0.0,0.0,90,Snow,snow,2017-12-20 14:00:00,5026,12
None,265.3,0.0,0.0,90,Haze,haze,2017-12-20 14:00:00,5026,12
None,265.07,0.0,0.0,90,Snow,light snow,2017-12-20 15:00:00,5549,12
None,265.07,0.0,0.0,90,Mist,mist,2017-12-20 15:00:00,5549,12
None,265.07,0.0,0.0,90,Haze,haze,2017-12-20 15:00:00,5549,12
None,265.3,0.0,0.0,90,Snow,light snow,2017-12-20 16:00:00,6372,12
None,265.38,0.0,0.0,90,Snow,light snow,2017-12-20 17:00:00,5634,12
None,265.51,0.0,0.0,90,Snow,light snow,2017-12-20 18:00:00,4366,12
None,265.58,0.0,0.0,90,Clouds,overcast clouds,2017-12-20 19:00:00,3259,12
None,265.68,0.0,0.0,90,Clouds,overcast clouds,2017-12-20 20:00:00,2648,12
None,265.86,0.0,0.0,90,Clouds,overcast clouds,2017-12-20 21:00:00,2533,12
None,265.65,0.0,0.0,90,Clouds,overcast clouds,2017-12-20 22:00:00,1915,12
None,265.65,0.0,0.0,90,Clouds,overcast clouds,2017-12-20 23:00:00,1204,12
None,265.86,0.0,0.0,90,Clouds,overcast clouds,2017-12-21 00:00:00,621,12
None,265.94,0.0,0.0,90,Clouds,overcast clouds,2017-12-21 01:00:00,393,12
None,265.95,0.0,0.0,90,Clouds,overcast clouds,2017-12-21 02:00:00,281,12
None,266.08,0.0,0.0,90,Clouds,overcast clouds,2017-12-21 03:00:00,382,12
None,266.15,0.0,0.0,90,Clouds,overcast clouds,2017-12-21 04:00:00,901,12
None,266.15,0.0,0.0,90,Clouds,overcast clouds,2017-12-21 05:00:00,2863,12
None,266.28,0.0,0.0,90,Clouds,overcast clouds,2017-12-21 06:00:00,5512,12
None,266.28,0.0,0.0,90,Clouds,overcast clouds,2017-12-21 07:00:00,5878,12
None,266.28,0.0,0.0,90,Clouds,overcast clouds,2017-12-21 08:00:00,5310,12
None,266.15,0.0,0.0,75,Clouds,broken clouds,2017-12-21 09:00:00,4975,12
None,266.36,0.0,0.0,75,Clouds,broken clouds,2017-12-21 10:00:00,4792,12
None,266.95,0.0,0.0,75,Snow,light snow,2017-12-21 11:00:00,4936,12
None,267.15,0.0,0.0,90,Snow,light snow,2017-12-21 12:00:00,5140,12
None,267.44,0.0,0.0,1,Snow,light snow,2017-12-21 13:00:00,5137,12
None,268.02,0.0,0.0,75,Snow,light snow,2017-12-21 14:00:00,5493,12
None,268.15,0.0,0.0,75,Snow,light snow,2017-12-21 15:00:00,5903,12
None,268.22,0.0,0.0,90,Snow,light snow,2017-12-21 16:00:00,6551,12
None,268.08,0.0,0.0,90,Snow,light snow,2017-12-21 17:00:00,5926,12
None,268.15,0.0,0.0,90,Snow,light snow,2017-12-21 18:00:00,4535,12
None,267.95,0.0,0.0,75,Clouds,broken clouds,2017-12-21 19:00:00,3242,12
None,267.88,0.0,0.0,90,Clouds,overcast clouds,2017-12-21 20:00:00,2884,12
None,267.58,0.0,0.0,75,Clouds,broken clouds,2017-12-21 21:00:00,2773,12
None,267.51,0.0,0.0,40,Snow,light snow,2017-12-21 22:00:00,2294,12
None,267.22,0.0,0.0,1,Clear,sky is clear,2017-12-21 23:00:00,1450,12
None,267.08,0.0,0.0,90,Snow,light snow,2017-12-22 00:00:00,771,12
None,266.58,0.0,0.0,40,Clouds,scattered clouds,2017-12-22 01:00:00,474,12
None,266.51,0.0,0.0,90,Clouds,overcast clouds,2017-12-22 02:00:00,329,12
None,265.79,0.0,0.0,75,Clouds,broken clouds,2017-12-22 03:00:00,382,12
None,265.86,0.0,0.0,90,Snow,light snow,2017-12-22 04:00:00,767,12
None,265.65,0.0,0.0,90,Snow,light snow,2017-12-22 05:00:00,2429,12
None,265.93,0.0,0.0,90,Snow,light snow,2017-12-22 06:00:00,4378,12
None,265.93,0.0,0.0,90,Clouds,overcast clouds,2017-12-22 07:00:00,4955,12
None,265.75,0.0,0.0,90,Clouds,overcast clouds,2017-12-22 08:00:00,4509,12
None,265.84,0.0,0.0,90,Snow,light snow,2017-12-22 09:00:00,4515,12
None,265.62,0.0,0.0,90,Snow,light snow,2017-12-22 10:00:00,4593,12
None,266.14,0.0,0.0,40,Snow,light snow,2017-12-22 11:00:00,5139,12
None,266.57,0.0,0.0,40,Clouds,scattered clouds,2017-12-22 12:00:00,5447,12
None,267.48,0.0,0.0,1,Clear,sky is clear,2017-12-22 13:00:00,5349,12
None,268.36,0.0,0.0,1,Clear,sky is clear,2017-12-22 14:00:00,5581,12
None,269.36,0.0,0.0,1,Clear,sky is clear,2017-12-22 15:00:00,5510,12
None,269.22,0.0,0.0,40,Clouds,scattered clouds,2017-12-22 16:00:00,5346,12
None,268.86,0.0,0.0,75,Clouds,broken clouds,2017-12-22 17:00:00,4871,12
None,267.68,0.0,0.0,40,Clouds,scattered clouds,2017-12-22 18:00:00,4105,12
None,267.36,0.0,0.0,90,Clouds,overcast clouds,2017-12-22 19:00:00,3464,12
None,267.43,0.0,0.0,90,Clouds,overcast clouds,2017-12-22 20:00:00,2972,12
None,267.29,0.0,0.0,90,Clouds,overcast clouds,2017-12-22 21:00:00,3096,12
None,267.51,0.0,0.0,90,Snow,light snow,2017-12-22 22:00:00,2584,12
None,266.82,0.0,0.0,90,Snow,light snow,2017-12-22 23:00:00,1779,12
None,266.02,0.0,0.0,90,Snow,light snow,2017-12-23 00:00:00,1141,12
None,264.95,0.0,0.0,1,Snow,light snow,2017-12-23 01:00:00,698,12
None,263.79,0.0,0.0,90,Snow,light snow,2017-12-23 03:00:00,391,12
None,263.55,0.0,0.0,90,Snow,light snow,2017-12-23 04:00:00,359,12
None,262.95,0.0,0.0,40,Snow,light snow,2017-12-23 05:00:00,596,12
None,262.44,0.0,0.0,1,Clear,sky is clear,2017-12-23 06:00:00,1016,12
None,261.22,0.0,0.0,1,Clear,sky is clear,2017-12-23 07:00:00,1390,12
None,260.86,0.0,0.0,5,Clear,sky is clear,2017-12-23 08:00:00,2008,12
None,260.95,0.0,0.0,5,Clear,sky is clear,2017-12-23 09:00:00,2819,12
None,262.0,0.0,0.0,1,Clear,sky is clear,2017-12-23 10:00:00,3375,12
None,263.74,0.0,0.0,5,Clear,sky is clear,2017-12-23 11:00:00,4002,12
None,265.0,0.0,0.0,5,Clear,sky is clear,2017-12-23 12:00:00,4175,12
None,266.22,0.0,0.0,20,Clouds,few clouds,2017-12-23 13:00:00,4475,12
None,266.93,0.0,0.0,5,Clear,sky is clear,2017-12-23 14:00:00,4305,12
None,267.55,0.0,0.0,5,Clear,sky is clear,2017-12-23 15:00:00,4107,12
None,267.55,0.0,0.0,1,Clear,sky is clear,2017-12-23 16:00:00,4144,12
None,266.82,0.0,0.0,5,Clear,sky is clear,2017-12-23 17:00:00,3994,12
None,265.79,0.0,0.0,20,Clouds,few clouds,2017-12-23 18:00:00,3532,12
None,265.15,0.0,0.0,90,Clouds,overcast clouds,2017-12-23 19:00:00,2949,12
None,264.82,0.0,0.0,75,Clouds,broken clouds,2017-12-23 20:00:00,2420,12
None,265.02,0.0,0.0,1,Clear,sky is clear,2017-12-23 21:00:00,2449,12
None,265.08,0.0,0.0,40,Clouds,scattered clouds,2017-12-23 22:00:00,2372,12
None,264.75,0.0,0.0,75,Clouds,broken clouds,2017-12-23 23:00:00,1840,12
None,264.65,0.0,0.0,90,Clouds,overcast clouds,2017-12-24 00:00:00,1147,12
None,264.72,0.0,0.0,90,Clouds,overcast clouds,2017-12-24 01:00:00,963,12
None,265.01,0.0,0.0,90,Clouds,overcast clouds,2017-12-24 02:00:00,861,12
None,264.44,0.0,0.0,40,Clouds,scattered clouds,2017-12-24 03:00:00,374,12
None,264.22,0.0,0.0,75,Clouds,broken clouds,2017-12-24 04:00:00,303,12
None,264.84,0.0,0.0,90,Clouds,overcast clouds,2017-12-24 05:00:00,529,12
None,264.86,0.0,0.0,90,Clouds,overcast clouds,2017-12-24 06:00:00,839,12
None,265.07,0.0,0.0,90,Clouds,overcast clouds,2017-12-24 07:00:00,964,12
None,264.99,0.0,0.0,90,Snow,light snow,2017-12-24 08:00:00,1477,12
None,265.0,0.0,0.0,90,Clouds,overcast clouds,2017-12-24 09:00:00,2250,12
None,265.08,0.0,0.0,90,Clouds,overcast clouds,2017-12-24 10:00:00,2929,12
None,265.75,0.0,0.0,90,Snow,light snow,2017-12-24 11:00:00,3200,12
None,266.15,0.0,0.0,90,Snow,light snow,2017-12-24 12:00:00,3698,12
None,266.86,0.0,0.0,90,Snow,light snow,2017-12-24 13:00:00,3400,12
None,266.86,0.0,0.0,90,Haze,haze,2017-12-24 13:00:00,3400,12
None,267.15,0.0,0.0,90,Snow,snow,2017-12-24 14:00:00,3694,12
None,267.15,0.0,0.0,90,Fog,fog,2017-12-24 14:00:00,3694,12
None,267.28,0.0,0.0,40,Snow,light snow,2017-12-24 15:00:00,3851,12
None,266.88,0.0,0.0,5,Clear,sky is clear,2017-12-24 16:00:00,3529,12
None,266.15,0.0,0.0,1,Clear,sky is clear,2017-12-24 17:00:00,3196,12
None,265.22,0.0,0.0,75,Snow,light snow,2017-12-24 18:00:00,2549,12
None,264.15,0.0,0.0,75,Snow,light snow,2017-12-24 19:00:00,2339,12
None,263.22,0.0,0.0,75,Snow,light snow,2017-12-24 20:00:00,2460,12
None,261.86,0.0,0.0,75,Snow,light snow,2017-12-24 21:00:00,2576,12
None,261.86,0.0,0.0,75,Mist,mist,2017-12-24 21:00:00,2576,12
None,261.02,0.0,0.0,40,Snow,snow,2017-12-24 22:00:00,2300,12
None,259.37,0.0,0.0,1,Clear,sky is clear,2017-12-24 23:00:00,1565,12
Christmas Day,257.95,0.0,0.0,1,Clear,sky is clear,2017-12-25 00:00:00,1092,12
None,256.95,0.0,0.0,1,Clear,sky is clear,2017-12-25 01:00:00,666,12
None,256.28,0.0,0.0,90,Snow,light snow,2017-12-25 02:00:00,487,12
None,256.35,0.0,0.0,90,Snow,light snow,2017-12-25 03:00:00,349,12
None,255.93,0.0,0.0,40,Clouds,scattered clouds,2017-12-25 04:00:00,339,12
None,255.68,0.0,0.0,75,Clouds,broken clouds,2017-12-25 05:00:00,520,12
None,256.15,0.0,0.0,90,Snow,light snow,2017-12-25 06:00:00,798,12
None,256.15,0.0,0.0,90,Mist,mist,2017-12-25 06:00:00,798,12
